name	param	value	pct_change	time_min	C_over_C0
particle_porosity_m99	particle_porosity	0.005	-0.99	249120	0.905151211
particle_porosity_m99	particle_porosity	0.005	-0.99	250560	0.906967003
particle_porosity_m40	particle_porosity	0.3	-0.4	1.00E-08	2.75E-14
particle_porosity_m40	particle_porosity	0.3	-0.4	1440	1.58E-09
particle_porosity_m40	particle_porosity	0.3	-0.4	2880	5.52E-08
particle_porosity_m40	particle_porosity	0.3	-0.4	4320	1.07E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	5760	1.54E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	7200	1.83E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	8640	2.10E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	10080	2.30E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	11520	2.50E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	12960	2.67E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	14400	2.82E-07
particle_porosity_m40	particle_porosity	0.3	-0.4	15840	-5.21E-08
particle_porosity_m40	particle_porosity	0.3	-0.4	17280	2.61E-05
particle_porosity_m40	particle_porosity	0.3	-0.4	18720	0.000327798
particle_porosity_m40	particle_porosity	0.3	-0.4	20160	0.000785101
particle_porosity_m40	particle_porosity	0.3	-0.4	21600	0.001426809
particle_porosity_m40	particle_porosity	0.3	-0.4	23040	0.002293991
particle_porosity_m40	particle_porosity	0.3	-0.4	24480	0.003413291
particle_porosity_m40	particle_porosity	0.3	-0.4	25920	0.004807559
particle_porosity_m40	particle_porosity	0.3	-0.4	27360	0.006496413
particle_porosity_m40	particle_porosity	0.3	-0.4	28800	0.008496192
particle_porosity_m40	particle_porosity	0.3	-0.4	30240	0.010819594
particle_porosity_m40	particle_porosity	0.3	-0.4	31680	0.013476124
particle_porosity_m40	particle_porosity	0.3	-0.4	33120	0.016472211
particle_porosity_m40	particle_porosity	0.3	-0.4	34560	0.019811402
particle_porosity_m40	particle_porosity	0.3	-0.4	36000	0.023494632
particle_porosity_m40	particle_porosity	0.3	-0.4	37440	0.027520484
particle_porosity_m40	particle_porosity	0.3	-0.4	38880	0.031885378
particle_porosity_m40	particle_porosity	0.3	-0.4	40320	0.036583897
particle_porosity_m40	particle_porosity	0.3	-0.4	41760	0.041608949
particle_porosity_m40	particle_porosity	0.3	-0.4	43200	0.046952125
particle_porosity_m40	particle_porosity	0.3	-0.4	44640	0.052603749
particle_porosity_m40	particle_porosity	0.3	-0.4	46080	0.058553399
particle_porosity_m40	particle_porosity	0.3	-0.4	47520	0.064789593
particle_porosity_m40	particle_porosity	0.3	-0.4	48960	0.071300483
particle_porosity_m40	particle_porosity	0.3	-0.4	50400	0.078073972
particle_porosity_m40	particle_porosity	0.3	-0.4	51840	0.085097174
particle_porosity_m40	particle_porosity	0.3	-0.4	53280	0.092357517
particle_porosity_m40	particle_porosity	0.3	-0.4	54720	0.099842288
particle_porosity_m40	particle_porosity	0.3	-0.4	56160	0.107538507
particle_porosity_m40	particle_porosity	0.3	-0.4	57600	0.115433699
particle_porosity_m40	particle_porosity	0.3	-0.4	59040	0.123515365
particle_porosity_m40	particle_porosity	0.3	-0.4	60480	0.131771194
particle_porosity_m40	particle_porosity	0.3	-0.4	61920	0.140189282
particle_porosity_m40	particle_porosity	0.3	-0.4	63360	0.148757917
particle_porosity_m40	particle_porosity	0.3	-0.4	64800	0.157465693
particle_porosity_m40	particle_porosity	0.3	-0.4	66240	0.166301626
particle_porosity_m40	particle_porosity	0.3	-0.4	67680	0.17525507
particle_porosity_m40	particle_porosity	0.3	-0.4	69120	0.184315782
particle_porosity_m40	particle_porosity	0.3	-0.4	70560	0.193473795
